,acc,err
0,30.660377358490564,1.2283239825716559
1,33.9622641509434,1.383003573829554
2,32.54716981132076,1.4214831469931974
3,33.0188679245283,1.5524491378664091
4,32.075471698113205,1.5979729916500631
5,32.075471698113205,1.8614298119033985
6,38.67924528301887,1.6035838001792073
7,33.490566037735846,1.789324709929785
8,34.43396226415094,1.8917623838560242
9,39.62264150943396,1.7750129774448962
10,39.15094339622642,1.7877635165406798
11,38.67924528301887,1.805511072833604
12,38.20754716981132,1.904897241684801
13,37.735849056603776,1.9264744787117551
14,37.264150943396224,1.8776071580381677
15,33.490566037735846,1.9891402098222006
16,37.264150943396224,2.0653053273375197
17,41.509433962264154,1.8569642337665326
18,42.45283018867924,1.8702279728797877
19,38.20754716981132,2.113219105900498
20,37.735849056603776,1.9920833764200272
21,41.9811320754717,1.8667564199651747
22,36.79245283018868,2.0305604834229256
23,42.924528301886795,1.8360748407713405
24,37.735849056603776,2.1188730293966076
25,38.20754716981132,2.096906153662479
26,40.56603773584906,1.9991541187454853
27,41.0377358490566,2.1697953465838493
28,41.0377358490566,1.9956734846757584
29,43.86792452830189,1.857604100536161
30,42.924528301886795,1.9726915465227717
31,43.86792452830189,1.972181597812941
32,42.924528301886795,2.051714723035618
33,41.0377358490566,2.1461660253739434
34,39.62264150943396,2.331000896140387
35,38.67924528301887,2.2598184579409084
36,38.20754716981132,2.2117092461714902
37,39.62264150943396,2.319737258120304
38,40.09433962264151,2.1554168627705605
39,40.56603773584906,2.1130174134881736
40,41.509433962264154,2.217280069034904
41,41.9811320754717,2.2359545881462175
42,44.81132075471698,2.1875189338821497
43,43.39622641509434,2.254404155661467
44,44.339622641509436,2.1779339661801336
45,39.62264150943396,2.4714998655119786
46,42.45283018867924,2.2393544546712207
47,44.81132075471698,2.2749501104299785
48,41.9811320754717,2.3852270694835624
49,41.9811320754717,2.401475310140935
50,42.924528301886795,2.304625635704544
51,43.86792452830189,2.17681660420639
52,41.0377358490566,2.4525353978807023
53,41.0377358490566,2.5682608433108975
54,41.9811320754717,2.537194318624927
55,41.9811320754717,2.4981743040847233
56,43.39622641509434,2.2686925622625282
57,40.56603773584906,2.5842289136681984
58,43.39622641509434,2.3312404968747735
59,42.924528301886795,2.4622677682737004
60,43.39622641509434,2.1724180777395956
61,48.113207547169814,2.216937472049217
62,44.339622641509436,2.323620603061473
63,40.09433962264151,2.786370661096451
64,40.09433962264151,2.5888048900566707
65,42.45283018867924,2.8682245181427297
66,44.339622641509436,2.493798268546623
67,44.339622641509436,2.5262855198365806
68,42.45283018867924,2.555346700355742
69,45.28301886792453,2.2112329542984352
70,44.81132075471698,2.4604166676565176
71,44.81132075471698,2.4287856184468954
72,41.0377358490566,2.49204692665096
73,39.62264150943396,2.743886102623348
74,41.0377358490566,2.72304310165821
75,41.9811320754717,2.644741857700059
76,42.924528301886795,2.665151130282441
77,43.39622641509434,2.781364848220201
78,44.339622641509436,2.626778863862631
79,45.28301886792453,2.5792006436419213
80,43.86792452830189,2.6365864076674947
81,44.81132075471698,2.683573693417825
82,40.56603773584906,2.9242682496279384
83,42.45283018867924,2.6533101680439537
84,45.28301886792453,2.533488646876505
85,45.28301886792453,2.6328851922780214
86,45.28301886792453,2.787412420056987
87,42.924528301886795,2.961170727980592
88,44.81132075471698,2.7144693003517815
89,46.69811320754717,2.6380174983859015
90,45.75471698113208,2.677920359540598
91,41.9811320754717,3.1751324120886855
92,45.28301886792453,2.6657499096311463
93,44.81132075471698,2.6719839718540865
94,42.924528301886795,3.217511857225072
95,47.64150943396226,2.851182748194555
96,44.81132075471698,2.934919803858476
97,46.69811320754717,2.7250462473467003
98,40.56603773584906,3.116851145317374
99,43.86792452830189,2.5961382329140594
