,acc,err
0,43.11926605504588,1.2918322999884777
1,41.284403669724774,1.4292486487127363
2,37.61467889908257,1.4996317252174978
3,42.201834862385326,1.5295261575054344
4,37.61467889908257,1.5566070640263139
5,38.99082568807339,1.5215811628010978
6,46.788990825688074,1.3961266333348366
7,39.908256880733944,1.6220206712108798
8,50.45871559633027,1.3434642429416572
9,44.95412844036697,1.4009109464262552
10,41.74311926605505,1.533853596099332
11,43.57798165137615,1.4780470301894313
12,48.62385321100918,1.4551242771019108
13,38.99082568807339,1.5849071536749846
14,53.21100917431193,1.2420802173229284
15,49.08256880733945,1.4027067894797447
16,44.4954128440367,1.409079864961864
17,46.330275229357795,1.412940773351968
18,38.99082568807339,1.666122279744841
19,48.62385321100918,1.4267612117379498
20,49.54128440366973,1.301000061807134
21,50.45871559633027,1.3450400825368813
22,43.57798165137615,1.5961550018426252
23,43.11926605504588,1.5631572099628435
24,54.58715596330275,1.1527760368098992
25,47.706422018348626,1.3686724656769886
26,38.07339449541284,1.6380049933137644
27,44.4954128440367,1.4645041677598316
28,48.62385321100918,1.3610996913585125
29,51.8348623853211,1.2083023629520289
30,43.57798165137615,1.431957665108328
31,40.825688073394495,1.6006298030238255
32,54.12844036697248,1.183441268895601
33,56.88073394495413,1.0981058020692334
34,55.04587155963303,1.2063930866048445
35,47.706422018348626,1.4146740979902444
36,52.752293577981646,1.2390862213846332
37,55.96330275229357,1.1029068638857373
38,51.8348623853211,1.2436891520933093
39,47.24770642201835,1.3722791208827136
40,50.917431192660544,1.2706117089811089
41,50.45871559633027,1.2180042242748266
42,45.412844036697244,1.4111513633498871
43,50.917431192660544,1.3304007288717763
44,56.88073394495413,1.1844712438791698
45,55.5045871559633,1.19118587046414
46,44.95412844036697,1.4268619248773617
47,60.550458715596335,0.9267794864731221
48,61.00917431192661,0.9335997925671843
49,58.71559633027523,0.9872850221095804
50,53.21100917431193,1.2193388237047582
51,57.3394495412844,1.1304177964468531
52,58.71559633027523,1.045192899007749
53,49.54128440366973,1.2840127754051862
54,52.752293577981646,1.1531501110081632
55,53.669724770642205,1.1301514275192865
56,55.04587155963303,1.036280331018684
57,50.917431192660544,1.3247111440823658
58,54.58715596330275,1.1592475527439159
59,54.58715596330275,1.0983709651709348
60,50.0,1.2125243810817357
61,41.284403669724774,1.4721414364076577
62,48.1651376146789,1.3242470889818256
63,53.21100917431193,1.2159884786954727
64,51.37614678899083,1.232224573953409
65,51.8348623853211,1.2857965454656441
66,56.42201834862385,1.1000074857560604
67,50.45871559633027,1.2880408611017629
68,48.1651376146789,1.2919541114759407
69,47.24770642201835,1.3299717853480466
70,49.54128440366973,1.3075453739978027
71,49.08256880733945,1.3094836190521664
72,41.74311926605505,1.5344556097963604
73,48.1651376146789,1.3324225290175533
74,50.45871559633027,1.2556236418485234
75,50.45871559633027,1.3470544834371132
76,54.12844036697248,1.2046445108542585
77,52.293577981651374,1.2905768971881733
78,44.95412844036697,1.4232328486564048
79,47.24770642201835,1.4440042513739473
80,53.669724770642205,1.165306264318617
81,51.8348623853211,1.281800602846054
82,54.12844036697248,1.1900155671397326
83,48.62385321100918,1.3759669778466241
84,52.752293577981646,1.155182923135242
85,47.24770642201835,1.3902756791259656
86,65.13761467889908,0.9332322333222708
87,62.38532110091744,0.9987165116097024
88,52.752293577981646,1.3236417637410525
89,59.174311926605505,1.0912925802815587
90,55.5045871559633,1.1091025454872678
91,62.38532110091744,1.0151423501865626
92,53.21100917431193,1.3254706528984461
93,57.3394495412844,1.1034165144843895
94,63.76146788990825,0.9647833758289539
95,61.46788990825688,1.0335080131556365
96,52.752293577981646,1.1887085686902112
97,56.88073394495413,1.1002050876581253
98,48.1651376146789,1.3847812468212655
99,52.293577981651374,1.285341487930505
