,acc,err
0,81.19266055045871,0.49563674036945576
1,78.44036697247707,0.5435393765486495
2,76.60550458715596,0.5711981967879767
3,66.5137614678899,0.7171624659795854
4,68.34862385321101,0.613812517798228
5,69.72477064220183,0.6791224864225006
6,69.72477064220183,0.6172506368060601
7,72.01834862385321,0.5331981118684079
8,74.77064220183486,0.524914284440189
9,83.4862385321101,0.44755954758334615
10,77.52293577981652,0.5265075041020156
11,71.55963302752293,0.6796358311596891
12,70.64220183486239,0.7022060865355835
13,72.47706422018348,0.6067818986989425
14,72.93577981651376,0.5593677118274147
15,74.77064220183486,0.5656424593948065
16,75.68807339449542,0.5337593996576396
17,76.60550458715596,0.5634456070962655
18,69.26605504587155,0.6909562324824179
19,70.18348623853211,0.654901931788468
20,75.22935779816514,0.587346937105144
21,77.52293577981652,0.5332424262461254
22,72.47706422018348,0.6900117811774931
23,71.55963302752293,0.6655400922067902
24,74.77064220183486,0.5959936090123705
25,73.39449541284404,0.6168842489653656
26,73.85321100917432,0.5820408131239173
27,72.93577981651376,0.7432003269176835
28,73.39449541284404,0.7036477184522925
29,74.77064220183486,0.6404201131495071
30,71.55963302752293,0.7529848834775886
31,74.77064220183486,0.6892049059760202
32,73.85321100917432,0.6710814681600156
33,71.55963302752293,0.7126985863479278
34,73.85321100917432,0.690292456314537
35,76.14678899082568,0.6390600450002473
36,74.31192660550458,0.6644168858248964
37,76.60550458715596,0.6076303987258577
38,73.39449541284404,0.6591800365319755
39,72.93577981651376,0.6504510167827685
40,68.80733944954129,0.8162898948610229
41,72.93577981651376,0.7084909499325969
42,73.85321100917432,0.7172106376291503
43,73.39449541284404,0.7035988472017805
44,73.85321100917432,0.717773691463212
45,72.01834862385321,0.8222285140078601
46,73.39449541284404,0.7395152728206101
47,72.93577981651376,0.7248943334674417
48,71.10091743119266,0.7804892094337872
49,72.47706422018348,0.7031282619263781
50,73.85321100917432,0.734859065078243
51,75.22935779816514,0.6523182284633774
52,71.55963302752293,0.6988077636836459
53,73.85321100917432,0.737074261746442
54,70.18348623853211,0.7673548239592759
55,72.93577981651376,0.7826722742363326
56,71.55963302752293,0.7654440590409616
57,72.47706422018348,0.8318204427291384
58,71.10091743119266,0.8591786333055272
59,72.47706422018348,0.8024747099399157
60,71.10091743119266,0.7643648883339657
61,77.06422018348624,0.7008748708206965
62,77.98165137614679,0.6366874652457719
63,75.68807339449542,0.7338575650289861
64,76.60550458715596,0.6821105252653537
65,76.14678899082568,0.6907145003632308
66,74.77064220183486,0.7232761670058416
67,74.77064220183486,0.670641518062391
68,72.47706422018348,0.6490684235869477
69,71.10091743119266,0.6912376465676362
70,72.01834862385321,0.6759864740506016
71,71.55963302752293,0.8785221369119202
72,71.55963302752293,0.8169519178947433
73,68.80733944954129,0.8717680809262082
74,73.39449541284404,0.736768298521692
75,71.10091743119266,0.7405492294749928
76,69.26605504587155,0.9248356135270974
77,72.01834862385321,0.754168421981885
78,70.18348623853211,0.8461539995070088
79,73.39449541284404,0.7244210113602578
80,70.18348623853211,0.7879696826474157
81,71.10091743119266,0.8837952342585871
82,71.10091743119266,0.9151951059831194
83,75.22935779816514,0.695004683568745
84,75.68807339449542,0.6542838942647212
85,69.72477064220183,0.8251013627355493
86,71.10091743119266,0.756617968271687
87,74.31192660550458,0.7156308208646022
88,73.39449541284404,0.7675763279133733
89,76.14678899082568,0.6552659966315382
90,75.22935779816514,0.7034319866638371
91,77.52293577981652,0.6384613678694656
92,77.06422018348624,0.6755109080259678
93,76.14678899082568,0.6805099877960585
94,70.64220183486239,0.8046579331835764
95,75.22935779816514,0.735805011616313
96,71.10091743119266,0.7817123651700012
97,68.80733944954129,0.9269890413771076
98,67.88990825688074,1.014207398407071
99,69.72477064220183,0.9941145466692733
