,acc,err
0,52.27272727272727,1.1827846616929905
1,58.18181818181818,1.1569827103143324
2,63.18181818181819,0.8732408919509246
3,53.63636363636364,0.9811373113614537
4,56.81818181818182,0.9747892727398887
5,60.0,0.9566317154866324
6,52.72727272727272,1.1489519279625628
7,56.36363636363636,1.005956058369917
8,53.18181818181819,1.2213308506422105
9,52.72727272727272,1.4053002471770055
10,53.18181818181819,1.4482790729802384
11,49.09090909090909,1.5892158904146445
12,48.18181818181818,1.3298052744896671
13,46.81818181818182,1.454314133115308
14,43.18181818181818,1.563360060087937
15,51.36363636363637,1.3057093953625285
16,44.54545454545455,2.1527348933790007
17,46.81818181818182,1.5804384420876494
18,45.909090909090914,1.668140250571631
19,43.18181818181818,2.02768552348717
20,45.909090909090914,1.7569145991658193
21,46.36363636363636,1.65895852226583
22,44.54545454545455,1.5347717095620097
23,44.09090909090909,1.6933118637967275
24,40.909090909090914,1.939575354696748
25,43.63636363636363,1.6309251838026708
26,43.63636363636363,2.0188284968179735
27,40.909090909090914,2.389817209280662
28,45.0,1.750776869934501
29,45.45454545454545,2.1366899271199067
30,44.09090909090909,2.02351788687532
31,43.63636363636363,2.1291116374758325
32,43.63636363636363,2.2621347542524632
33,44.09090909090909,1.8166263294351173
34,45.45454545454545,1.6957282542943883
35,43.18181818181818,2.1177820904973457
36,43.18181818181818,1.919938820520135
37,48.63636363636364,1.7070929941171695
38,45.0,2.0350377526161494
39,45.45454545454545,1.868900857860527
40,47.72727272727273,1.859786696459593
41,51.81818181818182,1.4838212032133438
42,46.81818181818182,1.9197828561791928
43,45.45454545454545,2.440177225106449
44,43.63636363636363,2.1474854456391204
45,49.09090909090909,1.6753372973621146
46,47.27272727272727,1.933309752896676
47,46.81818181818182,1.8655002554513063
48,49.09090909090909,1.3903067766928467
49,49.09090909090909,1.7641214969173147
